00:02.154  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:19.116  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:19.604  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:20.024  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:20.483  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:20.919  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:21.388  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:21.817  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:22.287  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:22.715  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:23.188  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
[opaque] 121/450 episodes, 3919 frames, 32.4 min, 2.02 fps
32:24.021  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:24.478  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:24.962  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:25.391  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:25.868  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:26.298  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:26.772  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:27.198  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:27.671  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:28.107  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:28.571  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:28.998  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:29.468  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:29.897  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:30.366  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:30.791  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:31.259  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:31.708  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:32.176  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:32.601  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:33.066  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:33.498  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:33.972  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:34.398  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:34.868  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:35.298  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:35.762  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:36.193  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:36.659  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:37.529  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:37.951  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:38.503  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:38.918  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:39.400  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:39.806  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:40.292  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:40.710  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:41.181  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:41.601  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:42.085  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:42.514  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:42.976  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:43.417  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:43.880  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:44.327  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:44.790  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:45.220  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:45.723  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:46.164  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:46.648  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:47.068  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:47.536  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:47.962  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:48.433  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:48.864  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:49.342  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:49.766  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:50.234  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:50.671  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:51.139  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:51.585  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:52.048  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:52.482  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:52.948  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:53.396  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:53.863  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:54.692  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:55.121  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:55.592  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:56.019  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:56.492  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:56.925  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:57.391  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:57.824  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:58.290  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:58.724  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:59.192  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
32:59.622  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:00.097  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:00.528  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:01.009  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:01.431  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:01.920  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:02.337  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:02.818  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:03.245  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:03.732  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:04.152  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:04.628  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:05.050  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:05.532  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:05.962  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:06.438  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:06.882  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:07.357  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:08.204  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:08.631  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:09.100  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:09.532  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:10.017  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:10.447  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:10.905  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:11.337  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:11.831  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:12.273  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:12.796  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:13.217  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:13.718  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:14.166  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:14.657  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:15.093  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:15.598  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:16.082  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:16.570  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:17.045  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:17.515  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:17.970  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:18.426  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:18.910  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:19.335  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:19.799  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:20.234  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:20.695  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:21.133  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:21.591  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:22.018  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:22.840  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:23.369  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:23.805  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:24.278  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:24.713  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:25.171  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:25.609  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:26.071  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:26.513  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:26.982  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:27.404  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:27.891  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:28.317  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:28.795  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:29.232  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:29.707  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:30.125  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:30.584  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:31.018  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:31.485  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:31.915  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:32.382  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:32.807  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:33.272  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:33.701  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:34.184  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:34.621  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:35.091  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:35.518  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:35.977  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:36.411  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:36.887  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:37.308  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:37.777  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:38.621  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:39.050  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:39.515  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:39.943  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:40.409  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:40.842  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:41.313  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:41.740  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:42.214  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:42.656  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:43.164  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:43.582  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:44.069  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:44.485  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:44.948  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:45.379  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:45.856  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:46.278  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:46.745  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:47.172  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:47.647  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:48.073  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
33:48.546  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
